From,To,Type,Amount,Payment Method,Card Number,Expiry Date,CVV,Account Number,IFSC Code,Contact Number,Date,is_suspicious,suspicion_reasons,timestamp
user77,user58,card,3799,NEFT Transfer,-,02/29,-,-,-,+14155552671,"02/20/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-20 13:24:16.697735
user40,user100,contact,46327,Card Payment,-,-,111,-,SBIN1234567,9152251477,"02/28/2025, 01:24:16 PM",True,['High transaction amount'],2025-02-28 13:24:16.697735
user77,user24,neft,9625,NEFT Transfer,-,02/29,111,9876543210,-,+441632960961,"02/20/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-20 13:24:16.697735
user57,user38,contact,15764,Card Payment,-,-,-,-,SBIN1234567,+14155552671,"02/23/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-23 13:24:16.697735
user82,user16,neft,1053,Contact Payment,-,-,-,9876543210,-,+14155552671,"03/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-16 13:24:16.697735
user72,user71,neft,9557,Card Payment,-,02/29,111,9876543210,-,1234567890,"03/16/2025, 01:24:16 PM",False,[],2025-03-16 13:24:16.697735
user96,user39,card,11823,Card Payment,1234567890123456,02/29,-,9876543210,-,1234567890,"03/05/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-05 13:24:16.697735
user3,user85,contact,13267,NEFT Transfer,1234567890123456,02/29,-,-,SBIN1234567,9152251477,"03/08/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-08 13:24:16.697735
user68,user41,card,8666,NEFT Transfer,-,02/29,111,-,-,9152251477,"03/06/2025, 01:24:16 PM",False,[],2025-03-06 13:24:16.697735
user36,user100,card,15419,Card Payment,1234567890123456,-,-,9876543210,SBIN1234567,+441632960961,"03/06/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-06 13:24:16.697735
user64,user58,contact,15019,Card Payment,1234567890123456,02/29,111,9876543210,-,1234567890,"03/10/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-10 13:24:16.698720
user72,user99,neft,17896,NEFT Transfer,-,02/29,111,-,-,9152251477,"02/21/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-21 13:24:16.698720
user71,user29,card,11160,NEFT Transfer,-,02/29,-,-,-,1234567890,"03/12/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-12 13:24:16.698720
user29,user23,contact,4785,NEFT Transfer,-,-,-,9876543210,SBIN1234567,+441632960961,"02/21/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-21 13:24:16.698720
user83,user95,neft,19891,NEFT Transfer,-,-,111,-,SBIN1234567,9152251477,"03/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-16 13:24:16.698720
user85,user91,card,9039,NEFT Transfer,-,02/29,-,-,SBIN1234567,9152251477,"03/16/2025, 01:24:16 PM",False,[],2025-03-16 13:24:16.698720
user3,user60,contact,4354,NEFT Transfer,-,-,111,9876543210,SBIN1234567,+14155552671,"03/08/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-08 13:24:16.698720
user5,user69,neft,4259,NEFT Transfer,-,-,111,-,SBIN1234567,9152251477,"03/16/2025, 01:24:16 PM",False,[],2025-03-16 13:24:16.698720
user16,user79,contact,1726,NEFT Transfer,1234567890123456,02/29,-,-,SBIN1234567,9152251477,"03/05/2025, 01:24:16 PM",False,[],2025-03-05 13:24:16.698720
user57,user30,card,2335,NEFT Transfer,-,02/29,111,-,-,9152251477,"02/28/2025, 01:24:16 PM",False,[],2025-02-28 13:24:16.698720
user44,user75,card,11614,Card Payment,-,-,-,9876543210,SBIN1234567,+441632960961,"02/27/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-27 13:24:16.698720
user45,user39,contact,21863,Contact Payment,-,-,111,-,SBIN1234567,+441632960961,"03/05/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-05 13:24:16.699717
user43,user65,card,14038,Card Payment,-,02/29,111,-,-,+14155552671,"02/25/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-25 13:24:16.699717
user71,user44,neft,3128,NEFT Transfer,-,-,-,9876543210,SBIN1234567,1234567890,"02/25/2025, 01:24:16 PM",False,[],2025-02-25 13:24:16.699717
user28,user26,contact,13896,Card Payment,1234567890123456,-,111,-,-,1234567890,"02/27/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-27 13:24:16.699717
user47,user26,contact,11089,Card Payment,1234567890123456,02/29,-,-,SBIN1234567,+441632960961,"02/14/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-14 13:24:16.699717
user15,user36,card,15879,Contact Payment,-,02/29,-,-,SBIN1234567,+441632960961,"03/10/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-10 13:24:16.699717
user33,user66,contact,18999,Contact Payment,1234567890123456,-,111,9876543210,-,+441632960961,"02/24/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-24 13:24:16.699717
user46,user88,card,1399,Contact Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,+14155552671,"03/04/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-04 13:24:16.699717
user36,user66,contact,14685,Card Payment,1234567890123456,02/29,-,9876543210,-,+441632960961,"02/20/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-20 13:24:16.699717
user92,user38,contact,7597,Contact Payment,-,-,-,9876543210,-,9152251477,"02/27/2025, 01:24:16 PM",False,[],2025-02-27 13:24:16.699717
user92,user24,contact,15677,Card Payment,-,02/29,-,9876543210,-,9152251477,"02/24/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-24 13:24:16.699717
user49,user25,contact,5800,Card Payment,1234567890123456,02/29,-,-,SBIN1234567,9152251477,"03/02/2025, 01:24:16 PM",False,[],2025-03-02 13:24:16.700718
user80,user78,contact,10172,Card Payment,-,02/29,111,-,-,1234567890,"02/19/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-19 13:24:16.700718
user55,user77,card,9607,Card Payment,1234567890123456,02/29,-,9876543210,-,+14155552671,"02/20/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-20 13:24:16.700718
user15,user60,neft,9858,NEFT Transfer,1234567890123456,02/29,-,9876543210,SBIN1234567,+14155552671,"02/28/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-28 13:24:16.700718
user22,user75,neft,12586,NEFT Transfer,-,-,111,9876543210,SBIN1234567,+14155552671,"02/16/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-16 13:24:16.700718
user75,user15,neft,12675,NEFT Transfer,-,02/29,111,-,SBIN1234567,+14155552671,"02/21/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-21 13:24:16.700718
user5,user72,card,11544,Card Payment,-,-,-,9876543210,-,9152251477,"02/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-15 13:24:16.700718
user57,user50,neft,17871,Card Payment,-,-,-,9876543210,SBIN1234567,1234567890,"02/27/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-27 13:24:16.700718
user34,user68,neft,16852,NEFT Transfer,1234567890123456,02/29,111,-,-,9152251477,"02/23/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-23 13:24:16.700718
user39,user40,card,43489,NEFT Transfer,1234567890123456,02/29,111,9876543210,SBIN1234567,+14155552671,"02/26/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-26 13:24:16.700718
user36,user34,neft,14485,Card Payment,1234567890123456,-,-,9876543210,-,9152251477,"02/26/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-26 13:24:16.701718
user22,user61,card,7004,Card Payment,-,02/29,111,-,-,+14155552671,"02/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-16 13:24:16.701718
user51,user37,neft,13696,Contact Payment,-,-,-,-,SBIN1234567,1234567890,"03/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-16 13:24:16.701718
user6,user62,contact,5826,Contact Payment,1234567890123456,-,-,-,SBIN1234567,9152251477,"03/14/2025, 01:24:16 PM",False,[],2025-03-14 13:24:16.701718
user41,user53,neft,11728,NEFT Transfer,-,02/29,-,9876543210,SBIN1234567,9152251477,"02/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-16 13:24:16.701718
user16,user67,neft,10269,Contact Payment,1234567890123456,02/29,111,-,SBIN1234567,9152251477,"03/01/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-01 13:24:16.701718
user53,user37,card,7991,Card Payment,1234567890123456,02/29,111,-,SBIN1234567,9152251477,"03/12/2025, 01:24:16 PM",False,[],2025-03-12 13:24:16.702708
user73,user79,card,19318,Contact Payment,-,02/29,111,9876543210,-,1234567890,"02/21/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-21 13:24:16.702708
user83,user26,contact,17540,Contact Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,1234567890,"02/23/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-23 13:24:16.702708
user16,user88,card,12220,NEFT Transfer,1234567890123456,-,111,9876543210,-,+441632960961,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.702708
user39,user77,neft,17803,NEFT Transfer,1234567890123456,-,111,-,-,+14155552671,"02/14/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-14 13:24:16.702708
user83,user85,card,14492,Card Payment,-,02/29,-,-,-,+14155552671,"02/27/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-27 13:24:16.702708
user1,user10,contact,18343,Card Payment,-,-,-,9876543210,-,+441632960961,"03/02/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-02 13:24:16.703708
user60,user92,contact,6588,Contact Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,+441632960961,"03/09/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-09 13:24:16.703708
user99,user2,neft,8124,Card Payment,-,-,-,9876543210,-,1234567890,"03/02/2025, 01:24:16 PM",False,[],2025-03-02 13:24:16.703708
user63,user23,contact,5894,NEFT Transfer,1234567890123456,02/29,-,9876543210,-,9152251477,"03/10/2025, 01:24:16 PM",False,[],2025-03-10 13:24:16.703708
user65,user92,neft,19173,Contact Payment,1234567890123456,02/29,111,-,-,1234567890,"03/01/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-01 13:24:16.703708
user75,user57,contact,6155,Contact Payment,-,02/29,-,-,SBIN1234567,9152251477,"03/04/2025, 01:24:16 PM",False,[],2025-03-04 13:24:16.703708
user95,user99,card,15212,Contact Payment,1234567890123456,02/29,111,-,-,+441632960961,"02/19/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-19 13:24:16.703708
user23,user16,neft,33379,Card Payment,-,02/29,111,9876543210,-,1234567890,"02/15/2025, 01:24:16 PM",True,['High transaction amount'],2025-02-15 13:24:16.703708
user53,user47,card,6527,Card Payment,-,02/29,-,-,-,1234567890,"02/17/2025, 01:24:16 PM",False,[],2025-02-17 13:24:16.703708
user48,user63,card,9393,NEFT Transfer,1234567890123456,02/29,111,9876543210,SBIN1234567,+14155552671,"03/06/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-06 13:24:16.703708
user67,user2,neft,3191,Card Payment,-,02/29,111,9876543210,-,+14155552671,"02/18/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-18 13:24:16.704729
user17,user5,contact,13082,Contact Payment,-,02/29,111,-,SBIN1234567,+441632960961,"03/04/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-04 13:24:16.704729
user71,user65,neft,18124,NEFT Transfer,-,02/29,111,9876543210,-,+14155552671,"03/12/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-12 13:24:16.704729
user81,user75,neft,10761,Contact Payment,-,-,-,-,-,+441632960961,"02/18/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-18 13:24:16.704729
user35,user14,neft,12473,Card Payment,-,-,111,-,-,+14155552671,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.704729
user19,user55,neft,15138,Contact Payment,-,02/29,-,9876543210,-,1234567890,"03/07/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-07 13:24:16.704729
user32,user88,contact,19724,NEFT Transfer,-,-,111,9876543210,-,9152251477,"03/12/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-12 13:24:16.704729
user66,user80,contact,19099,Contact Payment,1234567890123456,-,-,9876543210,SBIN1234567,9152251477,"02/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-14 13:24:16.704729
user76,user96,contact,14196,Contact Payment,-,-,-,-,-,1234567890,"02/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-15 13:24:16.704729
user42,user56,card,18075,Card Payment,-,-,-,9876543210,SBIN1234567,+14155552671,"03/13/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-13 13:24:16.704729
user48,user100,contact,5187,NEFT Transfer,-,-,-,9876543210,-,+14155552671,"02/27/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-27 13:24:16.704729
user28,user78,contact,9278,Contact Payment,1234567890123456,-,-,9876543210,SBIN1234567,+441632960961,"02/17/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-17 13:24:16.705719
user36,user10,card,3063,Card Payment,1234567890123456,-,-,-,SBIN1234567,9152251477,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.705719
user48,user96,neft,5843,Card Payment,-,02/29,111,9876543210,SBIN1234567,9152251477,"03/05/2025, 01:24:16 PM",False,[],2025-03-05 13:24:16.705719
user44,user50,neft,1131,Card Payment,-,02/29,111,9876543210,SBIN1234567,1234567890,"02/22/2025, 01:24:16 PM",False,[],2025-02-22 13:24:16.705719
user80,user73,card,17941,Contact Payment,1234567890123456,02/29,-,9876543210,-,1234567890,"02/23/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-23 13:24:16.705719
user60,user87,card,6914,Card Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,9152251477,"02/14/2025, 01:24:16 PM",False,[],2025-02-14 13:24:16.705719
user23,user25,card,33790,NEFT Transfer,1234567890123456,02/29,111,9876543210,-,+441632960961,"02/26/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-26 13:24:16.705719
user43,user78,contact,5381,NEFT Transfer,-,02/29,111,9876543210,-,1234567890,"03/01/2025, 01:24:16 PM",False,[],2025-03-01 13:24:16.705719
user66,user88,card,4216,NEFT Transfer,1234567890123456,02/29,111,-,SBIN1234567,+441632960961,"02/27/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-27 13:24:16.705719
user25,user58,contact,8173,Card Payment,-,02/29,-,9876543210,SBIN1234567,+14155552671,"03/10/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-10 13:24:16.705719
user93,user66,card,19603,Card Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,+14155552671,"03/08/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-08 13:24:16.706718
user58,user11,neft,7680,Card Payment,-,-,-,9876543210,SBIN1234567,9152251477,"02/16/2025, 01:24:16 PM",False,[],2025-02-16 13:24:16.706718
user69,user99,card,13887,Contact Payment,-,-,-,9876543210,SBIN1234567,+14155552671,"02/26/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-26 13:24:16.706718
user17,user33,card,3586,Card Payment,1234567890123456,02/29,111,-,SBIN1234567,+441632960961,"03/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-16 13:24:16.706718
user33,user65,card,9801,Card Payment,1234567890123456,-,111,-,SBIN1234567,+14155552671,"03/06/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-06 13:24:16.706718
user64,user14,neft,17470,NEFT Transfer,-,-,-,-,-,1234567890,"02/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-15 13:24:16.706718
user30,user80,neft,11367,Contact Payment,-,02/29,-,-,SBIN1234567,1234567890,"02/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-16 13:24:16.706718
user73,user63,neft,3407,Contact Payment,1234567890123456,-,111,-,SBIN1234567,+441632960961,"03/08/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-08 13:24:16.706718
user5,user54,neft,12422,Card Payment,1234567890123456,-,111,9876543210,SBIN1234567,+441632960961,"03/11/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-11 13:24:16.706718
user8,user69,contact,11189,Card Payment,1234567890123456,-,-,9876543210,-,1234567890,"03/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-16 13:24:16.706718
user75,user58,contact,19065,NEFT Transfer,1234567890123456,-,-,-,-,9152251477,"02/17/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-17 13:24:16.706718
user30,user6,card,7403,Contact Payment,-,-,-,-,-,9152251477,"03/10/2025, 01:24:16 PM",False,[],2025-03-10 13:24:16.707718
user52,user85,card,18232,NEFT Transfer,-,-,-,9876543210,-,9152251477,"02/16/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-16 13:24:16.707718
user1,user2,card,12940,Contact Payment,-,02/29,111,-,SBIN1234567,9152251477,"03/15/2025, 01:24:16 PM",True,"['High transaction amount', 'Frequent small transactions to the same recipient']",2025-03-15 13:24:16.707718
user90,user20,contact,8444,NEFT Transfer,1234567890123456,02/29,-,-,-,+441632960961,"02/23/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-23 13:24:16.707718
user84,user100,contact,15108,Card Payment,-,-,-,-,-,1234567890,"02/22/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-22 13:24:16.707718
